nct_id,modeltype,row,col,value
NCT01215097,glm_int,dpp4:sex,dpp4:age10,0.054
NCT01306214,glm_int,(Intercept),sglt2,-0.752
NCT01306214,glm_int,(Intercept),sex,-0.058
NCT01306214,glm_int,sglt2,sex,0.043
NCT01306214,glm_int,(Intercept),age10,-0.974
NCT01306214,glm_int,sglt2,age10,0.733
NCT01306214,glm_int,sex,age10,-0.075
NCT01306214,glm_int,(Intercept),sglt2:sex,0.047
NCT01306214,glm_int,sglt2,sglt2:sex,-0.094
NCT01306214,glm_int,sex,sglt2:sex,-0.821
NCT01306214,glm_int,age10,sglt2:sex,0.061
NCT01306214,glm_int,(Intercept),sglt2:age10,0.751
NCT01306214,glm_int,sglt2,sglt2:age10,-0.973
NCT01306214,glm_int,sex,sglt2:age10,0.058
NCT01306214,glm_int,age10,sglt2:age10,-0.771
NCT01306214,glm_int,sglt2:sex,sglt2:age10,-0.055
NCT01370005,glm_int,(Intercept),sglt2,-0.755
NCT01370005,glm_int,(Intercept),sex,-0.103
NCT01370005,glm_int,sglt2,sex,0.077
NCT01370005,glm_int,(Intercept),age10,-0.974
NCT01370005,glm_int,sglt2,age10,0.735
NCT01370005,glm_int,sex,age10,-0.056
NCT01370005,glm_int,(Intercept),sglt2:sex,0.079
NCT01370005,glm_int,sglt2,sglt2:sex,-0.13
NCT01370005,glm_int,sex,sglt2:sex,-0.772
NCT01370005,glm_int,age10,sglt2:sex,0.043
NCT01370005,glm_int,(Intercept),sglt2:age10,0.746
NCT01370005,glm_int,sglt2,sglt2:age10,-0.972
NCT01370005,glm_int,sex,sglt2:age10,0.043
NCT01370005,glm_int,age10,sglt2:age10,-0.766
NCT01370005,glm_int,sglt2:sex,sglt2:age10,-0.04
NCT01422876,glm_int,(Intercept),sglt2,-0.782
NCT01422876,glm_int,(Intercept),sex,-0.147
NCT01422876,glm_int,sglt2,sex,0.115
NCT01422876,glm_int,(Intercept),age10,-0.953
NCT01422876,glm_int,sglt2,age10,0.746
NCT01422876,glm_int,sex,age10,-0.08
NCT01422876,glm_int,(Intercept),sglt2:sex,0.121
NCT01422876,glm_int,sglt2,sglt2:sex,-0.188
NCT01422876,glm_int,sex,sglt2:sex,-0.827
NCT01422876,glm_int,age10,sglt2:sex,0.066
NCT01422876,glm_int,(Intercept),sglt2:age10,0.766
NCT01422876,glm_int,sglt2,sglt2:age10,-0.957
NCT01422876,glm_int,sex,sglt2:age10,0.064
NCT01422876,glm_int,age10,sglt2:age10,-0.804
NCT01422876,glm_int,sglt2:sex,sglt2:age10,-0.03
NCT01438814,glm_int,(Intercept),dpp4,-0.665
NCT01438814,glm_int,(Intercept),sex,-0.178
NCT01438814,glm_int,dpp4,sex,0.118
NCT01438814,glm_int,(Intercept),age10,-0.954
NCT01438814,glm_int,dpp4,age10,0.635
NCT01438814,glm_int,sex,age10,-0.035
NCT01438814,glm_int,(Intercept),dpp4:sex,0.123
NCT01438814,glm_int,dpp4,dpp4:sex,-0.212
NCT01438814,glm_int,sex,dpp4:sex,-0.694
NCT01438814,glm_int,age10,dpp4:sex,0.024
NCT01438814,glm_int,(Intercept),dpp4:age10,0.668
NCT01438814,glm_int,dpp4,dpp4:age10,-0.951
NCT01438814,glm_int,sex,dpp4:age10,0.024
NCT01438814,glm_int,age10,dpp4:age10,-0.7
NCT01438814,glm_int,dpp4:sex,dpp4:age10,-0.02
NCT01708902,glm_int,(Intercept),dpp4,-0.678
NCT01708902,glm_int,(Intercept),sex,-0.27
NCT01708902,glm_int,dpp4,sex,0.183
NCT01708902,glm_int,(Intercept),age10,-0.959
NCT01708902,glm_int,dpp4,age10,0.65
NCT01708902,glm_int,sex,age10,0.052
NCT01708902,glm_int,(Intercept),dpp4:sex,0.172
NCT01708902,glm_int,dpp4,dpp4:sex,-0.273
NCT01708902,glm_int,sex,dpp4:sex,-0.636
NCT01708902,glm_int,age10,dpp4:sex,-0.033
NCT01708902,glm_int,(Intercept),dpp4:age10,0.627
NCT01708902,glm_int,dpp4,dpp4:age10,-0.959
NCT01708902,glm_int,sex,dpp4:age10,-0.034
NCT01708902,glm_int,age10,dpp4:age10,-0.654
NCT01708902,glm_int,dpp4:sex,dpp4:age10,0.072
NCT01719003,glm_int,(Intercept),sglt2,-0.649
NCT01719003,glm_int,(Intercept),sex,-0.075
NCT01719003,glm_int,sglt2,sex,0.049
NCT01719003,glm_int,(Intercept),age10,-0.958
NCT01719003,glm_int,sglt2,age10,0.622
NCT01719003,glm_int,sex,age10,-0.133
NCT01719003,glm_int,(Intercept),sglt2:sex,0.049
NCT01719003,glm_int,sglt2,sglt2:sex,-0.096
NCT01719003,glm_int,sex,sglt2:sex,-0.648
NCT01719003,glm_int,age10,sglt2:sex,0.086
NCT01719003,glm_int,(Intercept),sglt2:age10,0.625
NCT01719003,glm_int,sglt2,sglt2:age10,-0.961
NCT01719003,glm_int,sex,sglt2:age10,0.087
NCT01719003,glm_int,age10,sglt2:age10,-0.653
NCT01719003,glm_int,sglt2:sex,sglt2:age10,-0.097
NCT01734785,glm_int,(Intercept),sglt2,-0.891
NCT01734785,glm_int,(Intercept),sex,-0.044
NCT01734785,glm_int,sglt2,sex,0.039
NCT01734785,glm_int,(Intercept),age10,-0.981
NCT01734785,glm_int,sglt2,age10,0.874
NCT01734785,glm_int,sex,age10,-0.082
NCT01734785,glm_int,(Intercept),sglt2:sex,0.036
NCT01734785,glm_int,sglt2,sglt2:sex,-0.048
NCT01734785,glm_int,sex,sglt2:sex,-0.812
NCT01734785,glm_int,age10,sglt2:sex,0.067
NCT01734785,glm_int,(Intercept),sglt2:age10,0.858
NCT01734785,glm_int,sglt2,sglt2:age10,-0.979
NCT01734785,glm_int,sex,sglt2:age10,0.072
NCT01734785,glm_int,age10,sglt2:age10,-0.875
NCT01734785,glm_int,sglt2:sex,sglt2:age10,-0.073
NCT01792518,glm_int,(Intercept),dpp4,-0.697
NCT01792518,glm_int,(Intercept),sex,-0.168
NCT01792518,glm_int,dpp4,sex,0.117
NCT01792518,glm_int,(Intercept),age10,-0.95
NCT01792518,glm_int,dpp4,age10,0.663
NCT01792518,glm_int,sex,age10,-0.105
NCT01792518,glm_int,(Intercept),dpp4:sex,0.118
NCT01792518,glm_int,dpp4,dpp4:sex,-0.2
NCT01792518,glm_int,sex,dpp4:sex,-0.701
NCT01792518,glm_int,age10,dpp4:sex,0.073
NCT01792518,glm_int,(Intercept),dpp4:age10,0.679
NCT01792518,glm_int,dpp4,dpp4:age10,-0.951
NCT01792518,glm_int,sex,dpp4:age10,0.075
NCT01792518,glm_int,age10,dpp4:age10,-0.715
NCT01792518,glm_int,dpp4:sex,dpp4:age10,-0.065
NCT02182830,glm_int,(Intercept),sglt2,-0.688
NCT02182830,glm_int,(Intercept),sex,-0.027
NCT02182830,glm_int,sglt2,sex,0.019
NCT02182830,glm_int,(Intercept),age10,-0.977
NCT02182830,glm_int,sglt2,age10,0.672
NCT02182830,glm_int,sex,age10,-0.113
NCT02182830,glm_int,(Intercept),sglt2:sex,0.018
NCT02182830,glm_int,sglt2,sglt2:sex,-0.091
NCT02182830,glm_int,sex,sglt2:sex,-0.677
NCT02182830,glm_int,age10,sglt2:sex,0.076
NCT02182830,glm_int,(Intercept),sglt2:age10,0.67
NCT02182830,glm_int,sglt2,sglt2:age10,-0.968
NCT02182830,glm_int,sex,sglt2:age10,0.077
NCT02182830,glm_int,age10,sglt2:age10,-0.686
NCT02182830,glm_int,sglt2:sex,sglt2:age10,-0.098
NCT02453555,glm_int,(Intercept),sglt2,-0.763
NCT02453555,glm_int,(Intercept),sex,-0.413
NCT02453555,glm_int,sglt2,sex,0.315
NCT02453555,glm_int,(Intercept),age10,-0.977
NCT02453555,glm_int,sglt2,age10,0.746
NCT02453555,glm_int,sex,age10,0.262
NCT02453555,glm_int,(Intercept),sglt2:sex,0.281
NCT02453555,glm_int,sglt2,sglt2:sex,-0.383
NCT02453555,glm_int,sex,sglt2:sex,-0.68
NCT02453555,glm_int,age10,sglt2:sex,-0.178
NCT02453555,glm_int,(Intercept),sglt2:age10,0.736
NCT02453555,glm_int,sglt2,sglt2:age10,-0.964
NCT02453555,glm_int,sex,sglt2:age10,-0.197
NCT02453555,glm_int,age10,sglt2:age10,-0.753
NCT02453555,glm_int,sglt2:sex,sglt2:age10,0.168
NCT01064687,glm_int,(Intercept),glp1,-0.926
NCT01064687,glm_int,(Intercept),sex,-0.16
NCT01064687,glm_int,glp1,sex,0.148
NCT01064687,glm_int,(Intercept),age10,-0.963
NCT01064687,glm_int,glp1,age10,0.891
NCT01064687,glm_int,sex,age10,-0.058
NCT01064687,glm_int,(Intercept),glp1:sex,0.147
NCT01064687,glm_int,glp1,glp1:sex,-0.161
NCT01064687,glm_int,sex,glp1:sex,-0.918
NCT01064687,glm_int,age10,glp1:sex,0.053
NCT01064687,glm_int,(Intercept),glp1:age10,0.887
NCT01064687,glm_int,glp1,glp1:age10,-0.963
NCT01064687,glm_int,sex,glp1:age10,0.053
NCT01064687,glm_int,age10,glp1:age10,-0.921
NCT01064687,glm_int,glp1:sex,glp1:age10,-0.056
NCT01075282,glm_int,(Intercept),glp1,-0.84
NCT01075282,glm_int,(Intercept),sex,-0.099
NCT01075282,glm_int,glp1,sex,0.083
NCT01075282,glm_int,(Intercept),age10,-0.974
NCT01075282,glm_int,glp1,age10,0.818
NCT01075282,glm_int,sex,age10,-0.05
NCT01075282,glm_int,(Intercept),glp1:sex,0.084
NCT01075282,glm_int,glp1,glp1:sex,-0.099
NCT01075282,glm_int,sex,glp1:sex,-0.844
NCT01075282,glm_int,age10,glp1:sex,0.042
NCT01075282,glm_int,(Intercept),glp1:age10,0.822
NCT01075282,glm_int,glp1,glp1:age10,-0.974
NCT01075282,glm_int,sex,glp1:age10,0.042
NCT01075282,glm_int,age10,glp1:age10,-0.844
NCT01075282,glm_int,glp1:sex,glp1:age10,-0.05
NCT01126580,glm_int,(Intercept),glp1,-0.827
NCT01126580,glm_int,(Intercept),sex,-0.186
NCT01126580,glm_int,glp1,sex,0.154
NCT01126580,glm_int,(Intercept),age10,-0.971
NCT01126580,glm_int,glp1,age10,0.803
NCT01126580,glm_int,sex,age10,0.027
NCT01126580,glm_int,(Intercept),glp1:sex,0.15
NCT01126580,glm_int,glp1,glp1:sex,-0.144
NCT01126580,glm_int,sex,glp1:sex,-0.804
NCT01126580,glm_int,age10,glp1:sex,-0.022
NCT01126580,glm_int,(Intercept),glp1:age10,0.792
NCT01126580,glm_int,glp1,glp1:age10,-0.97
NCT01126580,glm_int,sex,glp1:age10,-0.022
NCT01126580,glm_int,age10,glp1:age10,-0.816
NCT01126580,glm_int,glp1:sex,glp1:age10,-0.021
NCT01191268,glm_int,(Intercept),glp1,-0.828
NCT01191268,glm_int,(Intercept),sex,-0.141
NCT01191268,glm_int,glp1,sex,0.117
NCT01191268,glm_int,(Intercept),age10,-0.972
NCT01191268,glm_int,glp1,age10,0.805
NCT01191268,glm_int,sex,age10,-0.038
NCT01191268,glm_int,(Intercept),glp1:sex,0.117
NCT01191268,glm_int,glp1,glp1:sex,-0.134
NCT01191268,glm_int,sex,glp1:sex,-0.83
NCT01191268,glm_int,age10,glp1:sex,0.032
NCT01191268,glm_int,(Intercept),glp1:age10,0.808
NCT01191268,glm_int,glp1,glp1:age10,-0.973
NCT01191268,glm_int,sex,glp1:age10,0.032
NCT01191268,glm_int,age10,glp1:age10,-0.831
NCT01191268,glm_int,glp1:sex,glp1:age10,-0.041
NCT01558271,glm_int,(Intercept),glp1,-0.922
NCT01558271,glm_int,(Intercept),sex,-0.192
NCT01558271,glm_int,glp1,sex,0.177
NCT01558271,glm_int,(Intercept),age10,-0.976
NCT01558271,glm_int,glp1,age10,0.9
NCT01558271,glm_int,sex,age10,0.022
NCT01558271,glm_int,(Intercept),glp1:sex,0.164
NCT01558271,glm_int,glp1,glp1:sex,-0.207
NCT01558271,glm_int,sex,glp1:sex,-0.855
NCT01558271,glm_int,age10,glp1:sex,-0.018
NCT01558271,glm_int,(Intercept),glp1:age10,0.898
NCT01558271,glm_int,glp1,glp1:age10,-0.97
NCT01558271,glm_int,sex,glp1:age10,-0.02
NCT01558271,glm_int,age10,glp1:age10,-0.92
NCT01558271,glm_int,glp1:sex,glp1:age10,0.01
NCT01621178,glm_int,(Intercept),glp1,-0.823
NCT01621178,glm_int,(Intercept),sex,-0.009
NCT01621178,glm_int,glp1,sex,0.008
NCT01621178,glm_int,(Intercept),age10,-0.983
NCT01621178,glm_int,glp1,age10,0.809
NCT01621178,glm_int,sex,age10,-0.116
NCT01621178,glm_int,(Intercept),glp1:sex,0.008
NCT01621178,glm_int,glp1,glp1:sex,-0.069
NCT01621178,glm_int,sex,glp1:sex,-0.817
NCT01621178,glm_int,age10,glp1:sex,0.095
NCT01621178,glm_int,(Intercept),glp1:age10,0.818
NCT01621178,glm_int,glp1,glp1:age10,-0.981
NCT01621178,glm_int,sex,glp1:age10,0.097
NCT01621178,glm_int,age10,glp1:age10,-0.832
NCT01621178,glm_int,glp1:sex,glp1:age10,-0.072
NCT01648582,glm_int,(Intercept),glp1,-0.798
NCT01648582,glm_int,(Intercept),sex,-0.222
NCT01648582,glm_int,glp1,sex,0.177
NCT01648582,glm_int,(Intercept),age10,-0.968
NCT01648582,glm_int,glp1,age10,0.772
NCT01648582,glm_int,sex,age10,0.035
NCT01648582,glm_int,(Intercept),glp1:sex,0.183
NCT01648582,glm_int,glp1,glp1:sex,-0.227
NCT01648582,glm_int,sex,glp1:sex,-0.823
NCT01648582,glm_int,age10,glp1:sex,-0.029
NCT01648582,glm_int,(Intercept),glp1:age10,0.787
NCT01648582,glm_int,glp1,glp1:age10,-0.969
NCT01648582,glm_int,sex,glp1:age10,-0.028
NCT01648582,glm_int,age10,glp1:age10,-0.814
NCT01648582,glm_int,glp1:sex,glp1:age10,0.047
NCT01769378,glm_int,(Intercept),glp1,-0.987
NCT01769378,glm_int,(Intercept),sex,0
NCT01769378,glm_int,glp1,sex,-0
NCT01769378,glm_int,(Intercept),age10,-0.996
NCT01769378,glm_int,glp1,age10,0.983
NCT01769378,glm_int,sex,age10,-0
NCT01769378,glm_int,(Intercept),glp1:sex,-0
NCT01769378,glm_int,glp1,glp1:sex,0
NCT01769378,glm_int,sex,glp1:sex,-1
NCT01769378,glm_int,age10,glp1:sex,0
NCT01769378,glm_int,(Intercept),glp1:age10,0.982
NCT01769378,glm_int,glp1,glp1:age10,-0.994
NCT01769378,glm_int,sex,glp1:age10,0
NCT01769378,glm_int,age10,glp1:age10,-0.986
NCT01769378,glm_int,glp1:sex,glp1:age10,-0
NCT02152371,glm_int,(Intercept),glp1,-0.507
NCT02152371,glm_int,(Intercept),sex,-0.33
NCT02152371,glm_int,glp1,sex,0.167
NCT02152371,glm_int,(Intercept),age10,-0.944
NCT02152371,glm_int,glp1,age10,0.478
NCT02152371,glm_int,sex,age10,0.049
NCT02152371,glm_int,(Intercept),glp1:sex,0.227
NCT02152371,glm_int,glp1,glp1:sex,-0.338
NCT02152371,glm_int,sex,glp1:sex,-0.689
NCT02152371,glm_int,age10,glp1:sex,-0.034
NCT02152371,glm_int,(Intercept),glp1:age10,0.506
NCT02152371,glm_int,glp1,glp1:age10,-0.972
NCT02152371,glm_int,sex,glp1:age10,-0.026
NCT02152371,glm_int,age10,glp1:age10,-0.536
NCT02152371,glm_int,glp1:sex,glp1:age10,0.158
NCT02597049,glm_int,(Intercept),glp1,-0.927
NCT02597049,glm_int,(Intercept),sex,-0.223
NCT02597049,glm_int,glp1,sex,0.207
NCT02597049,glm_int,(Intercept),age10,-0.985
NCT02597049,glm_int,glp1,age10,0.914
NCT02597049,glm_int,sex,age10,0.126
NCT02597049,glm_int,(Intercept),glp1:sex,0.199
NCT02597049,glm_int,glp1,glp1:sex,-0.204
NCT02597049,glm_int,sex,glp1:sex,-0.894
NCT02597049,glm_int,age10,glp1:sex,-0.112
NCT02597049,glm_int,(Intercept),glp1:age10,0.895
NCT02597049,glm_int,glp1,glp1:age10,-0.983
NCT02597049,glm_int,sex,glp1:age10,-0.114
NCT02597049,glm_int,age10,glp1:age10,-0.908
NCT02597049,glm_int,glp1:sex,glp1:age10,0.1
NCT02750410,glm_int,(Intercept),glp1,-0.682
NCT02750410,glm_int,(Intercept),sex,-0.237
NCT02750410,glm_int,glp1,sex,0.161
NCT02750410,glm_int,(Intercept),age10,-0.962
NCT02750410,glm_int,glp1,age10,0.656
NCT02750410,glm_int,sex,age10,0.026
NCT02750410,glm_int,(Intercept),glp1:sex,0.142
NCT02750410,glm_int,glp1,glp1:sex,-0.309
NCT02750410,glm_int,sex,glp1:sex,-0.602
NCT02750410,glm_int,age10,glp1:sex,-0.016
NCT02750410,glm_int,(Intercept),glp1:age10,0.686
NCT02750410,glm_int,glp1,glp1:age10,-0.935
NCT02750410,glm_int,sex,glp1:age10,-0.019
NCT02750410,glm_int,age10,glp1:age10,-0.714
NCT02750410,glm_int,glp1:sex,glp1:age10,-0.002
NCT00838903,glm_int,(Intercept),glp1,-0.862
NCT00838903,glm_int,(Intercept),dpp4,-0.86
NCT00838903,glm_int,glp1,dpp4,0.741
NCT00838903,glm_int,(Intercept),sulf,-0.87
NCT00838903,glm_int,glp1,sulf,0.75
NCT00838903,glm_int,dpp4,sulf,0.748
NCT00838903,glm_int,(Intercept),sex,-0.09
NCT00838903,glm_int,glp1,sex,0.077
NCT00838903,glm_int,dpp4,sex,0.077
NCT00838903,glm_int,sulf,sex,0.078
NCT00838903,glm_int,(Intercept),age10,-0.97
NCT00838903,glm_int,glp1,age10,0.836
NCT00838903,glm_int,dpp4,age10,0.834
NCT00838903,glm_int,sulf,age10,0.843
NCT00838903,glm_int,sex,age10,-0.083
NCT00838903,glm_int,(Intercept),glp1:sex,0.077
NCT00838903,glm_int,glp1,glp1:sex,-0.136
NCT00838903,glm_int,dpp4,glp1:sex,-0.066
NCT00838903,glm_int,sulf,glp1:sex,-0.067
NCT00838903,glm_int,sex,glp1:sex,-0.858
NCT00838903,glm_int,age10,glp1:sex,0.071
NCT00838903,glm_int,(Intercept),dpp4:sex,0.077
NCT00838903,glm_int,glp1,dpp4:sex,-0.066
NCT00838903,glm_int,dpp4,dpp4:sex,-0.115
NCT00838903,glm_int,sulf,dpp4:sex,-0.067
NCT00838903,glm_int,sex,dpp4:sex,-0.859
NCT00838903,glm_int,age10,dpp4:sex,0.071
NCT00838903,glm_int,glp1:sex,dpp4:sex,0.736
NCT00838903,glm_int,(Intercept),sulf:sex,0.077
NCT00838903,glm_int,glp1,sulf:sex,-0.067
NCT00838903,glm_int,dpp4,sulf:sex,-0.067
NCT00838903,glm_int,sulf,sulf:sex,-0.094
NCT00838903,glm_int,sex,sulf:sex,-0.862
NCT00838903,glm_int,age10,sulf:sex,0.072
NCT00838903,glm_int,glp1:sex,sulf:sex,0.739
NCT00838903,glm_int,dpp4:sex,sulf:sex,0.74
NCT00838903,glm_int,(Intercept),glp1:age10,0.836
NCT00838903,glm_int,glp1,glp1:age10,-0.97
NCT00838903,glm_int,dpp4,glp1:age10,-0.719
NCT00838903,glm_int,sulf,glp1:age10,-0.727
NCT00838903,glm_int,sex,glp1:age10,0.072
NCT00838903,glm_int,age10,glp1:age10,-0.862
NCT00838903,glm_int,glp1:sex,glp1:age10,-0.034
NCT00838903,glm_int,dpp4:sex,glp1:age10,-0.062
NCT00838903,glm_int,sulf:sex,glp1:age10,-0.062
NCT00838903,glm_int,(Intercept),dpp4:age10,0.828
NCT00838903,glm_int,glp1,dpp4:age10,-0.714
NCT00838903,glm_int,dpp4,dpp4:age10,-0.97
NCT00838903,glm_int,sulf,dpp4:age10,-0.72
NCT00838903,glm_int,sex,dpp4:age10,0.071
NCT00838903,glm_int,age10,dpp4:age10,-0.854
NCT00838903,glm_int,glp1:sex,dpp4:age10,-0.061
NCT00838903,glm_int,dpp4:sex,dpp4:age10,-0.054
NCT00838903,glm_int,sulf:sex,dpp4:age10,-0.061
NCT00838903,glm_int,glp1:age10,dpp4:age10,0.736
NCT00838903,glm_int,(Intercept),sulf:age10,0.837
NCT00838903,glm_int,glp1,sulf:age10,-0.721
NCT00838903,glm_int,dpp4,sulf:age10,-0.72
NCT00838903,glm_int,sulf,sulf:age10,-0.969
NCT00838903,glm_int,sex,sulf:age10,0.072
NCT00838903,glm_int,age10,sulf:age10,-0.863
NCT00838903,glm_int,glp1:sex,sulf:age10,-0.062
NCT00838903,glm_int,dpp4:sex,sulf:age10,-0.062
NCT00838903,glm_int,sulf:sex,sulf:age10,-0.082
NCT00838903,glm_int,glp1:age10,sulf:age10,0.744
NCT00838903,glm_int,dpp4:age10,sulf:age10,0.737
NCT00838916,glm_int,(Intercept),glp1,-0.825
NCT00838916,glm_int,(Intercept),sex,-0.227
NCT00838916,glm_int,glp1,sex,0.187
NCT00838916,glm_int,(Intercept),age10,-0.968
NCT00838916,glm_int,glp1,age10,0.798
NCT00838916,glm_int,sex,age10,0.043
NCT00838916,glm_int,(Intercept),glp1:sex,0.189
NCT00838916,glm_int,glp1,glp1:sex,-0.184
NCT00838916,glm_int,sex,glp1:sex,-0.832
NCT00838916,glm_int,age10,glp1:sex,-0.036
NCT00838916,glm_int,(Intercept),glp1:age10,0.798
NCT00838916,glm_int,glp1,glp1:age10,-0.968
NCT00838916,glm_int,sex,glp1:age10,-0.036
NCT00838916,glm_int,age10,glp1:age10,-0.825
NCT00838916,glm_int,glp1:sex,glp1:age10,-0.002
NCT00839527,glm_int,(Intercept),glp1,-0.837
NCT00839527,glm_int,(Intercept),thia,-0.829
NCT00839527,glm_int,glp1,thia,0.694
NCT00839527,glm_int,(Intercept),sex,-0.111
NCT00839527,glm_int,glp1,sex,0.093
NCT00839527,glm_int,thia,sex,0.092
NCT00839527,glm_int,(Intercept),age10,-0.963
NCT00839527,glm_int,glp1,age10,0.806
NCT00839527,glm_int,thia,age10,0.799
NCT00839527,glm_int,sex,age10,-0.101
NCT00839527,glm_int,(Intercept),glp1:sex,0.093
NCT00839527,glm_int,glp1,glp1:sex,-0.114
NCT00839527,glm_int,thia,glp1:sex,-0.077
NCT00839527,glm_int,sex,glp1:sex,-0.843
NCT00839527,glm_int,age10,glp1:sex,0.085
NCT00839527,glm_int,(Intercept),thia:sex,0.093
NCT00839527,glm_int,glp1,thia:sex,-0.078
NCT00839527,glm_int,thia,thia:sex,-0.119
NCT00839527,glm_int,sex,thia:sex,-0.843
NCT00839527,glm_int,age10,thia:sex,0.085
NCT00839527,glm_int,glp1:sex,thia:sex,0.71
NCT00839527,glm_int,(Intercept),glp1:age10,0.803
NCT00839527,glm_int,glp1,glp1:age10,-0.966
NCT00839527,glm_int,thia,glp1:age10,-0.666
NCT00839527,glm_int,sex,glp1:age10,0.084
NCT00839527,glm_int,age10,glp1:age10,-0.834
NCT00839527,glm_int,glp1:sex,glp1:age10,-0.085
NCT00839527,glm_int,thia:sex,glp1:age10,-0.071
NCT00839527,glm_int,(Intercept),thia:age10,0.801
NCT00839527,glm_int,glp1,thia:age10,-0.67
NCT00839527,glm_int,thia,thia:age10,-0.966
NCT00839527,glm_int,sex,thia:age10,0.084
NCT00839527,glm_int,age10,thia:age10,-0.832
NCT00839527,glm_int,glp1:sex,thia:age10,-0.071
NCT00839527,glm_int,thia:sex,thia:age10,-0.08
NCT00839527,glm_int,glp1:age10,thia:age10,0.693
NCT00849017,glm_int,(Intercept),glp1,-0.8
NCT00849017,glm_int,(Intercept),sex,-0.209
NCT00849017,glm_int,glp1,sex,0.167
NCT00849017,glm_int,(Intercept),age10,-0.945
NCT00849017,glm_int,glp1,age10,0.756
NCT00849017,glm_int,sex,age10,-0.045
NCT00849017,glm_int,(Intercept),glp1:sex,0.169
NCT00849017,glm_int,glp1,glp1:sex,-0.168
NCT00849017,glm_int,sex,glp1:sex,-0.807
NCT00849017,glm_int,age10,glp1:sex,0.036
NCT00849017,glm_int,(Intercept),glp1:age10,0.743
NCT00849017,glm_int,glp1,glp1:age10,-0.948
NCT00849017,glm_int,sex,glp1:age10,0.035
NCT00849017,glm_int,age10,glp1:age10,-0.786
NCT00849017,glm_int,glp1:sex,glp1:age10,-0.077
NCT00849056,glm_int,(Intercept),glp1,-0.728
NCT00849056,glm_int,(Intercept),sex,-0.188
NCT00849056,glm_int,glp1,sex,0.137
NCT00849056,glm_int,(Intercept),age10,-0.969
NCT00849056,glm_int,glp1,age10,0.705
NCT00849056,glm_int,sex,age10,0.003
NCT00849056,glm_int,(Intercept),glp1:sex,0.13
NCT00849056,glm_int,glp1,glp1:sex,-0.141
NCT00849056,glm_int,sex,glp1:sex,-0.69
NCT00849056,glm_int,age10,glp1:sex,-0.002
NCT00849056,glm_int,(Intercept),glp1:age10,0.7
NCT00849056,glm_int,glp1,glp1:age10,-0.964
NCT00849056,glm_int,sex,glp1:age10,-0.002
NCT00849056,glm_int,age10,glp1:age10,-0.722
NCT00849056,glm_int,glp1:sex,glp1:age10,-0.063
NCT00976391,glm_int,(Intercept),glp1,-0.752
NCT00976391,glm_int,(Intercept),sex,-0.124
NCT00976391,glm_int,glp1,sex,0.094
NCT00976391,glm_int,(Intercept),age10,-0.971
NCT00976391,glm_int,glp1,age10,0.731
NCT00976391,glm_int,sex,age10,-0.056
NCT00976391,glm_int,(Intercept),glp1:sex,0.088
NCT00976391,glm_int,glp1,glp1:sex,-0.182
NCT00976391,glm_int,sex,glp1:sex,-0.706
NCT00976391,glm_int,age10,glp1:sex,0.04
NCT00976391,glm_int,(Intercept),glp1:age10,0.714
NCT00976391,glm_int,glp1,glp1:age10,-0.973
NCT00976391,glm_int,sex,glp1:age10,0.041
NCT00976391,glm_int,age10,glp1:age10,-0.735
NCT00976391,glm_int,glp1:sex,glp1:age10,0.025
NCT01098539,glm_int,(Intercept),glp1,-0.644
NCT01098539,glm_int,(Intercept),sex,-0.021
NCT01098539,glm_int,glp1,sex,0.013
NCT01098539,glm_int,(Intercept),age10,-0.981
NCT01098539,glm_int,glp1,age10,0.631
NCT01098539,glm_int,sex,age10,-0.111
NCT01098539,glm_int,(Intercept),glp1:sex,0.014
NCT01098539,glm_int,glp1,glp1:sex,-0.06
NCT01098539,glm_int,sex,glp1:sex,-0.676
NCT01098539,glm_int,age10,glp1:sex,0.075
NCT01098539,glm_int,(Intercept),glp1:age10,0.627
NCT01098539,glm_int,glp1,glp1:age10,-0.981
NCT01098539,glm_int,sex,glp1:age10,0.071
NCT01098539,glm_int,age10,glp1:age10,-0.639
NCT01098539,glm_int,glp1:sex,glp1:age10,-0.077
NCT01733758,glm_int,(Intercept),glp1,-0.792
NCT01733758,glm_int,(Intercept),sex,-0.366
NCT01733758,glm_int,glp1,sex,0.289
NCT01733758,glm_int,(Intercept),age10,-0.943
NCT01733758,glm_int,glp1,age10,0.747
NCT01733758,glm_int,sex,age10,0.099
NCT01733758,glm_int,(Intercept),glp1:sex,0.312
NCT01733758,glm_int,glp1,glp1:sex,-0.353
NCT01733758,glm_int,sex,glp1:sex,-0.854
NCT01733758,glm_int,age10,glp1:sex,-0.084
NCT01733758,glm_int,(Intercept),glp1:age10,0.768
NCT01733758,glm_int,glp1,glp1:age10,-0.95
NCT01733758,glm_int,sex,glp1:age10,-0.08
NCT01733758,glm_int,age10,glp1:age10,-0.814
NCT01733758,glm_int,glp1:sex,glp1:age10,0.104
NCT02229227,glm_int,(Intercept),glp1,-0.671
NCT02229227,glm_int,(Intercept),sex,-0.122
NCT02229227,glm_int,glp1,sex,0.082
NCT02229227,glm_int,(Intercept),age10,-0.973
NCT02229227,glm_int,glp1,age10,0.653
NCT02229227,glm_int,sex,age10,-0.048
NCT02229227,glm_int,(Intercept),glp1:sex,0.083
NCT02229227,glm_int,glp1,glp1:sex,-0.1
NCT02229227,glm_int,sex,glp1:sex,-0.675
